time,value
0.019299999999999984,9.369241418549201e-05
0.08820000000000017,8.412201482585564e-05
0.15710000000000013,5.6026368628527275e-05
0.22599999999999998,6.109746593369446e-05
0.2949,7.060273191622785e-05
0.36379999999999996,8.362636203121454e-05
0.4326999999999999,9.333610226068339e-05
0.5016,0.00010107328567635535
0.5705,0.00010789215565001145
0.6394,0.00010176805487702007
