time,value
0.04420000000000002,8.412201482585564e-05
0.11309999999999998,5.6026368628527275e-05
0.182,6.109746593369446e-05
0.25089999999999996,7.060273191622785e-05
0.3198,8.362636203121454e-05
0.38869999999999993,9.333610226068339e-05
0.4576,0.00010107328567635535
0.5265,0.00010789215565001145
0.5953999999999999,0.00010176805487702007
0.6642999999999999,9.369241418549201e-05
