time,value
0.04420000000000002,0.000134236112579873
0.11309999999999998,0.00016982846499561386
0.182,0.00017174178346179283
0.25089999999999996,0.0001542893810374056
0.3198,0.00011597469224428158
0.38869999999999993,9.100090852473403e-05
0.4576,8.201940604537174e-05
0.5265,8.374565652485933e-05
0.5953999999999999,0.00010057232797790399
0.6642999999999999,0.00011716075351352032
